Ex.,Name,Ticker,QMV($),HQ Region,HQ Location,Sector,Sub Sector
TSXV,Luminor Medical Technologies Inc.,LMT,1779431.51,Canada,MB,Life Sciences,Biotechnology
TSXV,Lund Enterprises Corp.,LEN,1166914.125,Canada,BC,Mining,
TSX,Lundin Gold Inc.,LUG,548137413.25,Canada,BC,Mining,
TSX,Lundin Mining Corporation,LUN,6519365475.09,Canada,ON,Mining,
TSXV,Lupaka Gold Corp.,LPK,17883075.4,Canada,BC,Mining,
TSX,"LXRandCo, Inc.",LXR,88444069.44,Canada,ON,,Consumer Discretionary
TSX,Lydian International Limited,LYD,264042093.007,UK/Europe,Channel Islands,Mining,
TSX,Lysander-Slater Preferred Share ActivETF,PR,68765470,Canada,ON,ETP,
TSX,M Split Corp.,XMF.A,27200352.96,Canada,ON,Closed-End Funds,
TSXV,Macarthur Minerals Limited,MMS,8898058.38,Australia/NZ/PNG,Australia,Mining,
TSXV,MacDonald Mines Exploration Ltd.,BMK,6128457.885,Canada,ON,Mining,
TSX,"MacDonald, Dettwiler and Associates Ltd.",MDA,2576444360.25,Canada,BC,Technology,Software
TSX,Mackenzie Core Plus Canadian Fixed Income ETF,MKB,25961000,Canada,ON,ETP,
TSX,Mackenzie Core Plus Global Fixed Income ETF,MGB,56196000,Canada,ON,ETP,
TSX,Mackenzie Floating Rate Income ETF,MFT,166027500,Canada,ON,ETP,
TSX,Mackenzie Master Limited Partnership,MKZ.UN,6013930.56,Canada,ON,Closed-End Funds,
TSX,Mackenzie Maximum Diversification All World Developed ex North America Index ETF,MXU,64976000,Canada,ON,ETP,
TSX,Mackenzie Maximum Diversification All World Developed Index ETF,MWD,20650000,Canada,ON,ETP,
TSX,Mackenzie Maximum Diversification Canada Index ETF,MKC,40679000,Canada,ON,ETP,
TSX,Mackenzie Maximum Diversification Developed Europe Index ETF,MEU,15043000,Canada,ON,ETP,
TSX,Mackenzie Maximum Diversification Emerging Markets Index ETF,MEE,40086000,Canada,ON,ETP,
TSX,Mackenzie Maximum Diversification US Index ETF,MUS,41553000,Canada,ON,ETP,
TSX,Mackenzie Unconstrained Bond ETF,MUB,89870000,Canada,ON,ETP,
TSX,Macquarie Global Infrastructure Income Fund,MQI.UN,17323297.9,Canada,ON,Closed-End Funds,
TSXV,Macro Enterprises Inc.,MCR,57752598.15,Canada,AB,Utilities & Pipelines,Energy Services
TSXV,Madalena Energy Inc.,MVN,97880262.66,Canada,AB,Oil & Gas,
TSX,Madison Pacific Properties Inc.,MPC,192297605.31,Canada,BC,Real Estate,Real Estate Operating Companies
TSX,MAG Silver Corp.,MAG,1382779712.16,Canada,BC,Mining,
TSX,Magellan Aerospace Corporation,MAL,1158941209.91,Canada,ON,,
TSX,Magna International Inc.,MG,22185695994.42,Canada,ON,,
TSXV,Magna Terra Minerals Inc.,MTT,5265254.475,Canada,ON,Mining,
TSXV,Magnolia Colombia Ltd.,MCO,2803053.33,Canada,ON,Oil & Gas,
TSXV,Magnum Goldcorp Inc.,MGI,2375414.51,Canada,BC,Mining,
TSX,Mainstreet Equity Corp.,MEQ,331828038.92,Canada,AB,Real Estate,Real Estate Operating Companies
TSX,Mainstreet Health Investments Inc.,HLP.U,341923744,USA,USA,Real Estate,Specialized
TSXV,Majescor Resources Inc.,MJX,6443108.7,Canada,QC,Mining,
TSXV,Majestic Gold Corp.,MJS,54735912.96,Canada,BC,Mining,
TSX,Major Drilling Group International Inc.,MDI,660402084.16,Canada,NB,,Mining Services
TSXV,Makena Resources Inc.,MKNA,1007069.14,Canada,BC,Mining,
TSXV,Malbex Resources Inc.,MBG,4982608.2,Canada,ON,Mining,
TSXV,Mammoth Resources Corp.,MTH,1420209.35,Canada,ON,Mining,
TSXV,Manado Gold Corp.,MDO,1111992.2,Canada,BC,Mining,
TSX,Mandalay Resources Corporation,MND,175999094.7,Canada,ON,Mining,
TSXV,Manganese X Energy Corp.,MN,5335251.925,Canada,QC,Mining,
TSXV,Manitex Capital Inc.,MNX,5778186.96,Canada,QC,Financial Services,
TSXV,Manitok Energy Inc.,MEI,27175889.155,Canada,AB,Oil & Gas,
TSXV,Manitou Gold Inc.,MTU,4989792.88,Canada,ON,Mining,
TSXV,Manson Creek Resources Ltd.,MCK,2866220.28,Canada,AB,Mining,
TSX,Manulife Financial Corporation,MFC,54221432871.77,Canada,ON,Financial Services,
TSX,Manulife Floating Rate Senior Loan Fund,MFR.UN,124410959.82,Canada,ON,Closed-End Funds,
TSX,Manulife Multifactor Canadian Large Cap Index ETF,MCLC,17087000,Canada,ON,ETP,
TSX,Manulife Multifactor Developed International Index ETF,MINT,59208000,Canada,ON,ETP,
TSX,Manulife Multifactor U.S. Large Cap Index ETF,MULC,116921000,Canada,ON,ETP,
TSX,Manulife Multifactor U.S. Mid Cap Index ETF,MUMC,10126000,Canada,ON,ETP,
TSX,Manulife U.S. Regional Bank Trust,MBK.UN,77584162.55,Canada,ON,Closed-End Funds,
TSX,Maple Leaf Foods Inc.,MFI,4457641840.94,Canada,ON,,Consumer Staples
TSXV,Maple Leaf Green World Inc.,MGW,60627398.985,Canada,AB,Life Sciences,"Medical Marijuana,Cannabis"
TSXV,Maple Peak Investments Inc.,MAP,11300800,Canada,BC,Financial Services,
TSXV,Maplewood International Real Estate Investment Trust,MWI.UN,1853811.47,Canada,ON,Real Estate,Industrial/Office/Retail/Residential
TSX,Marathon Gold Corporation,MOZ,159292188.32,Canada,ON,Mining,
TSXV,Marching Moose Capital Corp.,MMC.P,,Canada,BC,CPC,
TSXV,Margaret Lake Diamonds Inc.,DIA,1952114,Canada,BC,Mining,
TSXV,Margaux Resources Ltd.,MRL,13914073.32,Canada,AB,Oil & Gas,
TSXV,Marifil Mines Limited,MFM,1322086.8,Canada,BC,Mining,
TSXV,Maritime Resources Corp.,MAE,6233968.44,Canada,BC,Mining,
TSXV,Marksmen Energy Inc.,MAH,4119396.6,Canada,AB,Oil & Gas,
TSXV,Marlin Gold Mining Ltd.,MLN,161504895.86,Canada,BC,Mining,
TSXV,Marquee Energy Ltd.,MQX,30504053.72,Canada,AB,Oil & Gas,
TSX,Marquest Canadian Equity Income Fund,MIF.UN,3235951.36,Canada,ON,Closed-End Funds,
TSX,Marret Resource Corp.,MAR,6815565.295,Canada,ON,Financial Services,
TSX,Martinrea International Inc.,MRE,871177521.69,Canada,ON,,
TSXV,Mason Graphite Inc.,LLG,205830261,Canada,ON,Mining,
TSX,Mason Resources Corp,MNR,16339215.06,Canada,BC,Mining,
TSXV,Masuparia Gold Corporation,MAS,1914262.38,Canada,BC,Mining,
TSXV,"Matachewan Consolidated Mines, Limited",MCM.A,3111256.25,Canada,ON,Mining,
TSXV,Matamec Explorations Inc.,MAT,5478674.08,Canada,QC,Mining,
TSXV,MATRRIX Energy Technologies Inc.,MXX,9206822.4,Canada,AB,,Energy Services
TSXV,Maverix Metals Inc.,MMX,199638014.48,Canada,BC,Mining,
TSX,Mawson Resources Limited,MAW,38437369.995,Canada,BC,Mining,
TSXV,MAX Resource Corp.,MXR,1252255.84,Canada,BC,Mining,
TSX,Maxim Power Corp.,MXG,146825573.4,Canada,AB,Utilities & Pipelines,
TSXV,Maxim Resources Inc.,MXM,292051.27,Canada,BC,Oil & Gas,
TSXV,Maya Gold & Silver Inc.,MYA,43332505.58,Canada,QC,Mining,
TSX,MBN Corporation,MBN,23364168.45,Canada,ON,Closed-End Funds,
TSX,MCAN Mortgage Corporation,MKP,344655644.31,Canada,ON,Financial Services,
TSXV,McChip Resources Inc.,MCS,2094235.52,Canada,ON,Mining,
TSX,McCoy Global Inc.,MCB,55645320.39,Canada,AB,,Energy Services
TSX,McEwen Mining Inc.,MUX,1010462432.04,Canada,ON,Mining,
TSXV,"McorpCX, Inc.",MCX,3927347.4,USA,USA,Technology,Software
TSX,Meadow Bay Gold Corporation,MAY,3297346.92,Canada,BC,Mining,
TSXV,Med Biogene Inc.,MBI,2189458.825,Canada,BC,Life Sciences,Biotechnology
TSXV,Medallion Resources Ltd.,MDL,3153447.45,Canada,BC,Mining,
TSXV,Medgold Resources Corp.,MED,17210901.75,Canada,BC,Mining,
TSX,Mediagrif Interactive Technologies Inc.,MDF,222827389.84,Canada,QC,Technology,Internet Software & Services
TSXV,MediaValet Inc.,MVP,9187842.195,Canada,BC,Technology,Internet Software & Services
TSX,Medical Facilities Corporation,DR,446883856.6,USA,USA,Real Estate,Specialized
TSXV,Medicenna Therapeutics Corp.,MDNA,16361624.5,Canada,ON,Life Sciences,Biotechnology
TSXV,Medicure Inc.,MPH,128816966.48,Canada,MB,Life Sciences,Biotechnology
TSXV,Medifocus Inc.,MFS,5549512.68,USA,USA,Life Sciences,Healthcare Facilities and Equipment
TSXV,MedMira Inc.,MIR,19750929.6,Canada,NS,Life Sciences,Healthcare Facilities and Equipment
TSX,MedReleaf Corp.,LEAF,721192085.04,Canada,ON,Life Sciences,"Medical Marijuana,Cannabis"
TSXV,MedX Health Corp.,MDX,13603134.22,Canada,ON,Life Sciences,Healthcare Facilities and Equipment
TSX,MEG Energy Corp.,MEG,1505522529.28,Canada,AB,Oil & Gas,
TSXV,Mega Copper Ltd.,MCU,3681200,Canada,BC,Mining,
TSX,Mega Uranium Ltd.,MGA,58555794.6,Canada,ON,Mining,
TSXV,Megastar Development Corp.,MDV,1159868.64,Canada,BC,Mining,
TSX,Melcor Developments Ltd.,MRD,478665071.85,Canada,AB,Real Estate,Real Estate Development and Services
TSX,Melcor Real Estate Investment Trust,MR.UN,132677598.75,Canada,AB,Real Estate,Industrial/Office/Retail/Residential
TSXV,Melior Resources Inc.,MLR,7401413.075,Canada,ON,Mining,
TSXV,Melkior Resources Inc.,MKR,7933357.85,Canada,QC,Mining,
TSXV,Memex Inc.,OEE,17453549.7,Canada,ON,Technology,Software
TSXV,Mercal Capital Corp.,MUL.P,,Canada,ON,CPC,
TSX,Mercer International Inc.,MERC.U,721691896.8,Canada,BC,,Forest Products & Paper
TSXV,Meridian Mining Societas Europaea,MNO,106484573.65,Canada,BC,Mining,
TSXV,Mesa Exploration Corp.,MSA,871750,Canada,BC,Mining,
TSXV,metalCORP Limited,MTC,4089317.985,Canada,ON,Mining,
TSXV,Metalex Ventures Ltd.,MTX,6207144.075,Canada,BC,Mining,
TSXV,Metallic Minerals Corp.,MMG,12461465.225,Canada,BC,Mining,
TSXV,Metallis Resources Inc.,MTS,3540524.89,Canada,BC,Mining,
TSXV,Metalore Resources Limited,MET,6390126,Canada,ON,Oil & Gas,
TSXV,Metals Creek Resources Corp.,MEK,2921507.485,Canada,ON,Mining,
TSXV,Metanor Resources Inc.,MTO,58869193.46,Canada,QC,Mining,
TSX,Methanex Corporation,MX,4788577926.24,Canada,BC,,
TSX,Metro Inc.,MRU,9636967672.82,Canada,QC,,Consumer Staples
TSXV,Mexican Gold Corp.,MEX,11277825.57,Canada,ON,Mining,
TSXV,Mezzi Holdings Inc.,MZI,1725719.72,Canada,BC,,Consumer Discretionary
TSXV,Mezzotin Minerals Inc.,MEZ,489791,Canada,ON,Mining,
TSXV,Micrex Development Corp.,MIX,1590413.4,Canada,AB,Mining,
TSX,Microbix Biosystems Inc.,MBX,23293670.675,Canada,ON,Life Sciences,Biotechnology
TSX,Midas Gold Corp.,MAX,141592951.4,Canada,BC,Mining,
TSX,Middlefield Can-Global REIT Income Fund,RCO.UN,32252066,Canada,ON,Closed-End Funds,
TSX,Middlefield Healthcare & Life Sciences Dividend Fund,LS.UN,102000000,Canada,AB,Closed-End Funds,
TSX,Middlefield Healthcare & Wellness Dividend Fund,HWF.UN,108887566.44,Canada,AB,Closed-End Funds,
TSXV,Midland Exploration Inc.,MD,53731863.58,Canada,QC,Mining,
TSXV,Midnight Sun Mining Corp.,MMA,24254471.77,Canada,BC,Mining,
TSXV,Midpoint Holdings Ltd.,MPT,5998290.13,Canada,ON,Financial Services,
TSXV,MillenMin Ventures Inc.,MVM,1576000,Canada,ON,Mining,
TSXV,Millennial Esports Corp.,GAME,81451952.06,Canada,ON,Technology,Internet Software & Services
TSXV,Millennial Lithium Corp.,ML,58602038.88,Canada,BC,Mining,
TSXV,Millrock Resources Inc.,MRO,17032692.435,Canada,BC,Mining,
TSXV,Millstream Mines Ltd.,MLM,1689744.8,Canada,ON,Mining,
TSXV,Minaean SP Construction Corp.,MSP,6153048.78,Canada,BC,,
TSXV,Minaurum Gold Inc.,MGG,67068811.17,Canada,BC,Mining,
TSXV,Minco Gold Corporation,MMM,9645327.39,Canada,BC,Mining,
TSX,Minco Silver Corporation,MSV,64929112.98,Asia,China,Mining,
TSXV,Mincom Capital Inc.,MOI,421456.3,Canada,ON,Mining,
TSXV,Mindoro Resources Ltd.,MIO,,Canada,AB,Mining,
TSXV,Minera Alamos Inc.,MAI,27293597.23,Canada,ON,Mining,
TSXV,Mineral Hill Industries Ltd.,MHI,3703861.505,Canada,BC,Mining,
TSXV,Mineral Mountain Resources Ltd.,MMV,10072925.1,Canada,BC,Mining,
TSXV,Mineworx Technologies Ltd.,MWX,20758131,Canada,BC,Mining,
TSXV,Minfocus Exploration Corp.,MFX,1812187.175,Canada,ON,Mining,
TSXV,Minnova Corp.,MCI,20693450.16,Canada,ON,Mining,
TSXV,Minsud Resources Corp.,MSR,16646793.02,Latin America,Argentina,Mining,
TSX,MINT Income Fund,MID.UN,183823845.45,Canada,ON,Closed-End Funds,
TSXV,Mira IX Acquisition Corp.,MIA.P,137500,Canada,ON,CPC,
TSXV,Miranda Gold Corp.,MAD,8400406.16,Canada,BC,Mining,
TSXV,Mirasol Resources Ltd.,MRZ,80059207.14,Canada,BC,Mining,
TSXV,Mission Ready Services Inc.,MRS,4904939.22,Canada,BC,,
TSX,Mitel Networks Corporation,MNW,1255005617.94,Canada,ON,Technology,Communication Technology
TSXV,Mkango Resources Ltd.,MKA,4615185.96,Canada,AB,Mining,
TSXV,ML Gold Corp.,MLG,9444381.18,Canada,BC,Mining,
TSXV,MNP Petroleum Corporation,MNP,,UK/Europe,Switzerland,Oil & Gas,
TSXV,Mobio Technologies Inc.,MBO,1745433.42,Canada,BC,Technology,Internet Software & Services
TSX,Mogo Finance Technology Inc.,MOGO,90134410.6,Canada,BC,Technology,Software
TSXV,Molori Energy Inc.,MOL,13972784.07,Canada,BC,Oil & Gas,
TSX,Molson Coors Canada Inc.,TPX.B,1947006429.39,Canada,ON,,Consumer Staples
TSXV,Monarca Minerals Inc.,MMN,6425809.78,Canada,ON,Mining,
TSXV,Monarques Gold Corporation,MQR,44241955.8,Canada,QC,Mining,
TSX,Moneda LatAm Corporate Bond Fund,MLD.UN,29615150.6,Canada,ON,Closed-End Funds,
TSX,Moneta Porcupine Mines Inc.,ME,34661836.46,Canada,ON,Mining,
TSXV,Mongolia Growth Group Ltd.,YAK,12765221.63,Canada,ON,Real Estate,Industrial/Office/Retail/Residential
TSXV,Monitor Ventures Inc.,MVI,1288076.97,Canada,BC,Mining,
TSXV,Montan Mining Corp.,MNY,1282380.24,Canada,BC,Mining,
TSXV,Montana Exploration Corp.,MTZ,6791147.325,Canada,AB,Oil & Gas,
TSXV,Montero Mining and Exploration Ltd.,MON,1800983.74,Canada,BC,Mining,
TSXV,Monument Mining Limited,MMY,24203852.25,Canada,BC,Mining,
TSXV,Mooncor Oil & Gas Corp.,MOO,2513042.775,Canada,ON,Oil & Gas,
TSXV,Moovly Media Inc.,MVY,10161827.46,UK/Europe,Belgium,Technology,Software
TSX,Morguard Corporation,MRC,2045359772.88,Canada,ON,Real Estate,Diversified
TSX,Morguard North American Residential Real Estate Investment Trust,MRG.UN,565405815,Canada,ON,Real Estate,Industrial/Office/Retail/Residential
TSX,Morguard Real Estate Investment Trust,MRT.UN,1039153863.4,Canada,ON,Real Estate,Industrial/Office/Retail/Residential
TSXV,Morien Resources Corp.,MOX,34811445.24,Canada,NS,Mining,
TSX,Morneau Shepell Inc.,MSI,1202207999.21,Canada,ON,,
TSXV,Morro Bay Resources Ltd.,MRB,1585804.36,Canada,AB,Mining,
TSXV,Mosaic Capital Corporation,M,73397254.2,Canada,AB,Financial Services,
TSXV,Mount Dakota Energy Corp.,MMO,404940.91,Canada,BC,Oil & Gas,
TSXV,Mountain Boy Minerals Ltd.,MTB,10420348.65,Canada,BC,Mining,
TSXV,Mountain China Resorts (Holding) Limited,MCG,12211624.145,Asia,China,Real Estate,Real Estate Operating Companies
TSX,Mountain Province Diamonds Inc.,MPVD,794511811.68,Canada,ON,Mining,
TSXV,Movit Media Corp.,MV,782611.6,Canada,BC,Technology,Internet Software & Services
TSX,MTY Food Group Inc.,MTY,1005883828.82,Canada,QC,,Consumer Discretionary
TSX,Mullen Group Ltd.,MTL,1654322883.36,Canada,AB,,Energy Services
TSXV,Mundoro Capital Inc.,MUN,9121019.075,Canada,BC,Mining,
TSXV,Mustang Minerals Corp.,MUM,3863492.64,Canada,ON,Mining,
TSXV,MX Gold Corp.,MXL,21446661.39,Canada,BC,Mining,
TSXV,Naikun Wind Energy Group Inc.,NKW,4188313.805,Canada,BC,Clean Technology,Renewable Energy Production and Distribution
TSXV,Namibia Rare Earths Inc.,NRE,4185175,Canada,NS,Mining,
TSXV,Namsys Inc.,CTZ,23739108.84,Canada,ON,Technology,Software
TSXV,Nano One Materials Corp.,NNO,56362740.82,Canada,BC,Clean Technology,Low Impact Material and Products
TSXV,NanoTech Security Corp.,NTS,73796170.5,Canada,BC,Technology,Hardware & Equipment
TSX,NAPEC Inc.,NPC,125747042.96,Canada,QC,,Agriculture
TSXV,Napier Ventures Inc.,NAP,11374513.04,Canada,BC,Mining,
TSXV,Natcore Technology Inc.,NXT,12157312.34,USA,USA,Clean Technology,Renewable Energy Equipment Manufacturing and Tech
TSX,National Bank of Canada,NA,21218142916.05,Canada,QC,Financial Services,
TSXV,Naturally Splendid Enterprises Ltd.,NSP,12558036.43,Canada,BC,,"Consumer Staples,Cannabis"
TSXV,NatureBank Asset Management Inc.,COO,1578932.28,Canada,BC,Clean Technology,Low Impact Material and Products
TSX,Nautilus Minerals Inc.,NUS,145395426.96,Australia/NZ/PNG,Australia,Mining,
TSXV,Navy Resources Corp.,NVY,2429820,Canada,BC,Mining,
TSX,NDX Growth & Income Fund,NGI.UN,12178557.14,Canada,ON,Closed-End Funds,
TSXV,Nebu Resources Inc.,NBU,463308.65,Canada,ON,Mining,
TSX,Nemaska Lithium Inc.,NMX,471233131.25,Canada,QC,Mining,
TSXV,Neo Lithium Corp.,NLC,70755834.23,Latin America,Argentina,Mining,
TSX,Neovasc Inc.,NVCN,105722442.3,Canada,BC,Life Sciences,Healthcare Facilities and Equipment
TSX,Neptune Technologies & Bioressources Inc.,NEPT,84862327.32,Canada,QC,Life Sciences,Pharmaceuticals
TSXV,Network Exploration Ltd.,NET,1676972.99,Canada,BC,Mining,
TSXV,Network Media Group Inc.,NTE,6662316.15,Canada,BC,Comm & Media,
TSX,NeuLion Inc.,NLN,177629387.52,USA,USA,Comm & Media,
TSXV,NeutriSci International Inc.,NU,5635710,Canada,BC,Life Sciences,Pharmaceuticals
TSXV,Nevada Clean Magnesium Inc.,NVM,7607801.16,Canada,BC,Mining,
TSX,Nevada Copper Corp.,NCU,52179949.92,Canada,BC,Mining,
TSXV,Nevada Energy Metals Inc.,BFF,2240131.775,Canada,BC,Mining,
TSXV,Nevada Exploration Inc.,NGE,16980722.85,Canada,QC,Mining,
TSXV,Nevada Sunrise Gold Corporation,NEV,11742719.6,USA,USA,Mining,
TSXV,Nevada Zinc Corporation,NZN,16597059.44,Canada,ON,Mining,
TSXV,Nevado Resources Corporation,VDO,1559532.4,Canada,QC,Mining,
TSX,Nevsun Resources Ltd.,NSU,1017653060.74,Canada,BC,Mining,
TSXV,New Age Metals Inc.,NAM,7528345.33,Canada,BC,Mining,
TSXV,New Carolin Gold Corp.,LAD,6346507.755,USA,USA,Mining,
TSXV,New Destiny Mining Corp.,NED,1182588.155,Canada,BC,Mining,
TSXV,New Dimension Resources Ltd.,NDR,1305372.96,Canada,BC,Mining,
TSXV,New Era Minerals Inc.,NEM,1736464.52,Asia,Hong Kong,Mining,
TSX,New Flyer Industries Inc.,NFI,3196821098.64,Canada,MB,Clean Technology,Energy Efficiency
TSXV,New Global Acreage Resources Ltd.,RAP.P,150000,Canada,BC,CPC,
TSX,New Gold Inc.,NGD,2402663502.66,Canada,BC,Mining,
TSX,New Look Vision Group Inc.,BCI,463220182,Canada,QC,,Consumer Discretionary
TSX,New Millennium Iron Corp.,NML,25347580.44,Canada,AB,Mining,
TSXV,New Nadina Explorations Limited,NNA,1707403.455,Canada,BC,Mining,
TSXV,New Oroperu Resources Inc.,ORO,8369994,Canada,BC,Mining,
TSXV,New Pacific Metals Corp.,NUAG,127172150.85,Canada,BC,Mining,
TSXV,New West Energy Services Inc.,NWE,3901398.93,Canada,AB,Clean Technology,"Waste Reduction and Water Management,Energy Services"
TSXV,New World Resource Corp.,NW,1529390.175,Canada,BC,Mining,
TSXV,New Zealand Energy Corp.,NZ,4510901.18,Canada,BC,Oil & Gas,
TSX,Newalta Corporation,NAL,111948147.96,Canada,AB,Clean Technology,Waste Reduction and Water Management
TSX,NewCastle Gold Ltd.,NCA,182439864,Canada,ON,Mining,
TSX,Newfoundland Capital Corporation Limited,NCC.A,298109723.96,Canada,NS,Comm & Media,
TSX,Newgrowth Corp.,NEW.A,120147415,Canada,ON,Closed-End Funds,
TSXV,Newmac Resources Inc.,NER,534382.31,Canada,BC,Mining,
TSXV,NewNorth Projects Ltd.,NNP,2072095.66,Canada,AB,Real Estate,Real Estate Development and Services
TSXV,Newport Exploration Ltd.,NWX,21697520.39,Canada,BC,Mining,
TSXV,Newrange Gold Corp.,NRG,35842200.35,Canada,BC,Mining,
TSXV,Newstrike Resources Ltd.,HIP,145268894.94,Canada,ON,Life Sciences,"Medical Marijuana,Cannabis"
TSX,NexC Partners Corp.,NXC,21059022.8,Canada,ON,Closed-End Funds,
TSX,NexGen Energy Ltd.,NXE,1065507861.6,Canada,BC,Mining,
TSXV,NexgenRX Inc.,NXG,13821146.89,Canada,ON,Financial Services,
TSX,NexJ Systems Inc.,NXJ,63379947,Canada,ON,Technology,Software
TSXV,NexOptic Technology Corp.,NXO,64318195.44,Canada,BC,Technology,Hardware & Equipment
TSX,NextSource Materials Inc.,NEXT,27659742.66,Canada,ON,Mining,
TSXV,Nexus Gold Corp.,NXS,18735373.12,Canada,BC,Mining,
TSXV,Nexus Real Estate Investment Trust,NXR.UN,178724955.5,Canada,ON,Real Estate,Industrial/Office/Retail/Residential
TSX,NGEx Resources Inc.,NGQ,187874687.44,Canada,BC,Mining,
TSXV,Nickel North Exploration Corp.,NNX,1590317.8,Canada,BC,Mining,
TSXV,Nickel One Resources Inc.,NNN,1030589.665,Canada,BC,Mining,
TSXV,Nicola Mining Inc.,NIM,35467362,Canada,BC,Mining,
TSX,Nighthawk Gold Corp.,NHK,175157163.48,Canada,ON,Mining,
TSX,Niko Resources Ltd.,NKO,5631188.185,Canada,AB,Oil & Gas,
TSXV,Nikos Explorations Ltd.,NIK,1412632.375,Canada,BC,Mining,
TSXV,Niobay Metals Inc.,NBY,5573471.59,Canada,QC,Mining,
TSXV,Niocan Inc.,NIO,2208288.78,Canada,QC,Mining,
TSX,NioCorp Developments Ltd.,NB,137182409.16,Canada,BC,Mining,
TSXV,Nippon Dragon Resources Inc.,NIP,7964541.53,Canada,QC,Mining,
TSXV,Nitinat Minerals Corporation,NZZ,1154487.65,Canada,ON,Mining,
TSXV,Nobelium Tech Corp.,NBL.P,157500,Canada,NS,CPC,
TSXV,Noble Iron Inc.,NIR,10966991.6,Canada,ON,,
TSXV,Noble Metal Group Incorporated,NMG,371708.155,Canada,BC,Mining,
TSXV,Noble Mineral Exploration Inc.,NOB,2853505.55,Canada,ON,Mining,
TSXV,Nomad Ventures Inc.,NMD,1247632.65,Canada,BC,Mining,
TSXV,Noram Ventures Inc.,NRM,5072211.655,Canada,BC,Mining,
TSX,Noranda Income Fund,NIF.UN,49861666.75,Canada,ON,Mining,
TSX,Norbord Inc.,OSB,3810003853.5,Canada,ON,,Forest Products & Paper
TSXV,Noront Resources Ltd.,NOT,96900692.175,Canada,ON,Mining,
TSXV,Nortec Minerals Corp.,NVT,4928299.8,Canada,BC,Mining,
TSX,North American Energy Partners Inc.,NOA,204735056.75,Canada,AB,,Energy Services
TSX,North American Financial 15 Split Corp.,FFN,226196547.5,Canada,ON,Closed-End Funds,
TSXV,North American Nickel Inc.,NAN,35727483.33,Canada,BC,Mining,
TSX,North American Palladium Ltd.,PDL,299351608.9,Canada,ON,Mining,
TSXV,North American Potash Developments Inc.,NPD,,Canada,BC,Mining,
TSX,North American Preferred Share Fund,NPF.UN,26104449.63,Canada,ON,Closed-End Funds,
TSXV,North Arrow Minerals Inc.,NAR,19038935.25,Canada,BC,Mining,
TSXV,North Sea Energy Inc.,NUK,1778865.36,Canada,ON,Oil & Gas,
TSXV,North Sur Resources Inc.,NST,114925,Canada,AB,Mining,
TSX,North West Company Inc.,NWC,1486704852.12,Canada,MB,,Consumer Staples
TSX,Northcliff Resources Ltd.,NCF,29968148,Canada,BC,Mining,
TSX,Northern Dynasty Minerals Ltd.,NDM,537919501.71,Canada,BC,Mining,
TSXV,Northern Empire Resources Corp.,NM,7167678.7,Canada,BC,Mining,
TSXV,Northern Graphite Corporation,NGC,13643333.935,Canada,ON,Mining,
TSXV,Northern Lion Gold Corp.,NL,3941483,Canada,BC,Mining,
